employee_id,datum_zmeny,plat_pred,plat_po,duvod
371,2025-12-22,85641.0,92358.0,raise
1012,2025-03-15,23453.0,28738.0,raise
182,2023-05-16,54671.0,61885.0,raise
979,2025-11-25,31060.0,36030.0,raise
957,2024-04-30,23502.0,30922.0,raise
912,2024-09-08,-2008.0,4875.0,raise
506,2025-02-03,44871.0,51446.0,raise
756,2025-04-30,56918.0,64651.0,raise
785,2026-02-20,34487.0,41165.0,raise
966,2023-03-18,31763.0,38885.0,correction
585,2023-11-06,48989.0,54839.0,acquisition_harmonization
231,2024-01-25,50837.0,56310.0,promotion
153,2018-02-26,57619.0,62257.0,raise
917,2026-01-11,32443.0,37047.0,raise
650,2025-10-20,58288.0,61278.0,promotion
638,2024-03-18,85454.0,92044.0,acquisition_harmonization
327,2025-02-28,39256.0,42078.0,acquisition_harmonization
302,2023-02-04,8090.0,11906.0,raise
684,2024-10-04,38584.0,44170.0,raise
408,2025-06-14,45111.0,51962.0,correction
825,2024-07-21,3264.0,9615.0,raise
426,2025-11-23,57806.0,64446.0,raise
632,2022-07-03,30340.0,37099.0,promotion
412,2022-01-29,67579.0,71457.0,correction
286,2025-03-18,34145.0,36678.0,raise
722,2021-10-31,64855.0,72811.0,raise
389,2023-12-11,73866.0,76095.0,raise
540,2025-05-08,29891.0,36266.0,raise
753,2022-11-09,57219.0,64279.0,raise
69,2025-09-21,55811.0,61270.0,raise
759,2020-07-13,40774.0,43573.0,raise
412,2024-02-26,71457.0,77011.0,raise
311,2024-07-20,61258.0,68306.0,promotion
683,2024-03-03,53677.0,56590.0,raise
697,2025-06-18,52551.0,55791.0,raise
47,2026-01-30,93366.0,101172.0,raise
740,2020-12-14,58322.0,64032.0,acquisition_harmonization
73,2022-04-16,53793.0,57480.0,raise
411,2025-05-03,17719.0,22647.0,raise
783,2023-12-25,21399.0,24371.0,promotion
456,2025-01-07,46366.0,51725.0,raise
255,2023-02-05,53369.0,56682.0,raise
476,2025-03-05,63333.0,68046.0,raise
549,2025-11-13,54689.0,60532.0,raise
671,2019-05-08,41209.0,47845.0,raise
898,2025-02-05,11679.0,14898.0,promotion
734,2025-02-20,36237.0,42044.0,raise
568,2022-01-01,41436.0,45823.0,promotion
721,2024-12-25,57515.0,59821.0,raise
299,2022-07-12,49013.0,56495.0,raise
801,2023-12-10,38372.0,44508.0,raise
454,2025-08-20,61562.0,68413.0,acquisition_harmonization
322,2025-12-14,47493.0,52146.0,raise
164,2022-12-30,68370.0,73268.0,promotion
186,2025-10-26,65708.0,73057.0,raise
13,2025-01-21,47454.0,52762.0,promotion
378,2025-12-13,56102.0,59618.0,raise
610,2025-12-07,50880.0,58797.0,promotion
906,2025-09-24,42685.0,45714.0,raise
912,2026-03-10,25557.0,30948.0,correction
71,2022-12-04,54566.0,58829.0,raise
308,2023-05-10,29864.0,33602.0,acquisition_harmonization
447,2022-12-03,51048.0,58128.0,raise
653,2024-02-03,67875.0,71577.0,promotion
604,2022-04-27,55336.0,59113.0,raise
75,2022-12-14,70370.0,76526.0,raise
414,2023-04-29,27555.0,30551.0,raise
572,2023-12-08,21372.0,28981.0,raise
680,2020-01-31,67163.0,74543.0,raise
227,2025-01-12,60701.0,65487.0,raise
774,2025-08-18,18578.0,21999.0,raise
752,2022-08-13,69473.0,71845.0,promotion
759,2023-10-19,53999.0,60958.0,raise
374,2024-02-12,43332.0,46317.0,raise
97,2023-07-27,49250.0,52919.0,promotion
994,2024-09-08,28633.0,30656.0,raise
205,2024-05-06,31476.0,33704.0,raise
733,2024-08-29,40792.0,42828.0,raise
135,2024-10-30,51970.0,58114.0,correction
928,2025-03-13,40349.0,46755.0,correction
561,2025-11-26,44700.0,47372.0,raise
472,2021-09-30,37903.0,45257.0,acquisition_harmonization
214,2023-11-13,58367.0,65936.0,raise
863,2026-01-20,48744.0,55364.0,correction
436,2024-12-19,55940.0,60299.0,raise
666,2022-01-20,34910.0,37867.0,raise
804,2024-07-12,31121.0,38688.0,raise
783,2025-07-05,31901.0,39411.0,raise
634,2021-09-13,40505.0,44387.0,promotion
727,2025-10-10,45212.0,49817.0,raise
726,2019-11-07,55656.0,60994.0,promotion
669,2021-06-25,32053.0,37939.0,raise
720,2024-05-26,53680.0,60711.0,promotion
1006,2026-03-02,39446.0,44516.0,raise
347,2025-11-14,44747.0,52433.0,promotion
978,2025-11-14,16353.0,18441.0,raise
308,2025-12-19,38848.0,44379.0,raise
172,2023-05-14,75765.0,82753.0,raise
99,2019-03-23,86469.0,92807.0,correction
431,2022-03-14,59528.0,64404.0,raise
649,2024-03-09,77764.0,85057.0,correction
508,2026-02-14,14982.0,18771.0,correction
267,2025-06-28,38260.0,45226.0,raise
866,2025-11-15,44792.0,51984.0,raise
872,2023-04-23,8903.0,15541.0,correction
249,2024-12-25,42776.0,48582.0,raise
634,2024-10-19,47773.0,54669.0,raise
174,2025-11-03,68286.0,73633.0,promotion
908,2024-09-12,3630.0,6990.0,raise
127,2017-12-01,55770.0,59438.0,correction
169,2026-02-13,45687.0,53058.0,raise
785,2023-08-30,6651.0,13866.0,raise
444,2024-12-21,62801.0,67624.0,promotion
877,2024-10-28,39780.0,45463.0,promotion
470,2023-05-22,41450.0,47448.0,correction
993,2026-01-13,55448.0,59457.0,raise
855,2024-08-05,6799.0,11865.0,raise
388,2024-02-15,62109.0,65562.0,raise
513,2025-01-30,71205.0,79134.0,correction
519,2025-07-06,47654.0,50559.0,raise
100,2025-07-30,64590.0,68712.0,raise
338,2024-03-01,47820.0,53718.0,raise
168,2026-01-25,75061.0,79645.0,raise
385,2024-08-20,70155.0,74551.0,correction
401,2024-12-03,42383.0,45748.0,raise
600,2022-11-20,46903.0,52366.0,promotion
559,2024-01-27,25808.0,30924.0,raise
643,2022-07-20,77739.0,83141.0,raise
951,2025-10-15,40061.0,46041.0,raise
18,2026-03-09,68643.0,75840.0,raise
605,2026-02-28,46414.0,49966.0,promotion
559,2024-03-21,30924.0,33084.0,raise
740,2020-10-10,52821.0,58322.0,promotion
343,2024-12-08,71864.0,74612.0,raise
839,2025-10-21,20401.0,25703.0,correction
636,2024-12-13,69650.0,75309.0,raise
597,2025-03-01,51599.0,57820.0,raise
516,2024-01-21,44893.0,50662.0,raise
446,2022-10-06,44627.0,47499.0,promotion
611,2022-02-07,41935.0,48018.0,raise
426,2025-09-17,51244.0,57806.0,raise
157,2021-01-04,40764.0,47528.0,raise
193,2025-07-29,69676.0,73740.0,promotion
401,2024-10-02,34685.0,42383.0,promotion
119,2025-08-05,37802.0,43998.0,raise
299,2025-12-06,67189.0,69799.0,promotion
378,2024-11-13,44680.0,50732.0,raise
178,2024-12-04,55430.0,62046.0,correction
22,2017-11-24,49946.0,53940.0,promotion
495,2025-10-01,66536.0,71928.0,raise
441,2021-06-10,52340.0,58276.0,raise
402,2024-01-03,34478.0,38735.0,raise
274,2022-03-10,37417.0,40097.0,raise
170,2025-01-04,50772.0,52969.0,raise
831,2025-08-16,36065.0,39229.0,raise
501,2023-09-20,45926.0,52131.0,promotion
155,2023-06-13,69239.0,75178.0,raise
723,2022-06-24,59484.0,62829.0,raise
444,2023-07-11,53312.0,58927.0,raise
935,2025-01-02,47057.0,53983.0,promotion
575,2022-01-21,38846.0,42243.0,raise
651,2024-05-08,42027.0,47656.0,raise
271,2023-08-15,49984.0,55846.0,raise
511,2025-08-23,53271.0,59204.0,raise
951,2024-04-11,24554.0,31221.0,promotion
625,2024-10-11,53676.0,58524.0,raise
384,2021-11-10,31459.0,33744.0,correction
920,2024-09-21,25086.0,29113.0,promotion
874,2024-03-13,25676.0,30803.0,promotion
1008,2024-09-12,39173.0,43850.0,raise
591,2025-06-18,46234.0,53258.0,promotion
701,2023-05-26,48003.0,54461.0,raise
125,2025-09-26,57112.0,61260.0,raise
142,2024-08-20,71421.0,78025.0,raise
301,2025-01-16,38192.0,43612.0,promotion
163,2024-03-08,76635.0,82957.0,raise
846,2025-03-18,39436.0,44464.0,raise
179,2023-01-08,73653.0,77621.0,raise
917,2023-11-20,16980.0,21465.0,raise
664,2026-03-18,59822.0,66690.0,raise
978,2025-06-10,12506.0,16353.0,acquisition_harmonization
493,2023-03-04,26039.0,31515.0,raise
499,2026-01-15,63002.0,68759.0,raise
181,2024-04-09,68244.0,74486.0,raise
174,2025-07-24,56568.0,63750.0,raise
521,2025-07-13,65569.0,68326.0,raise
342,2025-10-09,84214.0,88121.0,raise
405,2023-05-12,42053.0,46962.0,promotion
136,2025-07-05,61213.0,64894.0,correction
544,2025-10-10,55362.0,61209.0,promotion
860,2025-06-13,36468.0,40057.0,raise
688,2024-07-19,49540.0,56863.0,raise
706,2023-10-02,49212.0,52312.0,raise
657,2023-11-14,63261.0,71040.0,raise
609,2023-09-07,38288.0,45030.0,correction
236,2023-07-26,22830.0,26170.0,raise
335,2026-03-29,49280.0,52937.0,promotion
326,2022-08-21,58376.0,66130.0,acquisition_harmonization
545,2025-02-19,44949.0,47989.0,raise
151,2021-03-12,58438.0,62153.0,raise
929,2024-04-01,1826.0,6188.0,raise
16,2026-01-19,81757.0,89369.0,raise
631,2025-01-26,72694.0,76909.0,promotion
236,2024-03-01,31642.0,37334.0,raise
880,2024-07-18,28282.0,34234.0,raise
292,2025-09-12,37352.0,40832.0,raise
197,2025-03-30,45630.0,53037.0,promotion
490,2026-03-02,54977.0,58774.0,promotion
964,2026-03-31,34577.0,39344.0,raise
1001,2023-11-07,45663.0,48848.0,raise
540,2025-05-31,36266.0,41901.0,raise
590,2023-02-02,33346.0,35876.0,correction
721,2024-12-09,52858.0,57515.0,promotion
686,2021-10-07,62685.0,66007.0,raise
749,2024-07-21,63584.0,67181.0,raise
437,2025-03-18,23839.0,28133.0,promotion
535,2026-03-14,40025.0,43254.0,correction
907,2025-12-04,25418.0,30050.0,raise
700,2021-06-05,31098.0,35959.0,raise
691,2025-11-12,58982.0,61384.0,raise
410,2021-07-28,35536.0,37947.0,promotion
413,2025-08-06,71950.0,77452.0,raise
822,2025-02-22,18739.0,26649.0,raise
380,2020-11-27,66626.0,70061.0,raise
384,2023-04-21,39151.0,41317.0,raise
327,2024-02-12,36364.0,39256.0,promotion
954,2023-04-16,37851.0,40689.0,raise
476,2025-11-09,68046.0,74455.0,raise
879,2026-03-12,32183.0,36358.0,raise
1010,2026-03-13,28700.0,35903.0,raise
84,2025-06-03,73108.0,81090.0,raise
497,2023-08-24,19033.0,26553.0,raise
345,2026-01-29,74233.0,77732.0,correction
769,2025-12-03,23312.0,30494.0,raise
262,2025-10-18,54074.0,59700.0,raise
648,2025-06-02,68972.0,76061.0,raise
825,2024-03-21,-4322.0,3264.0,raise
1013,2024-03-30,23575.0,29187.0,raise
616,2021-09-16,60273.0,63269.0,raise
378,2021-06-16,34887.0,38073.0,raise
352,2023-03-11,70635.0,76306.0,raise
99,2022-09-15,100706.0,107595.0,acquisition_harmonization
376,2025-11-26,63495.0,68685.0,raise
518,2021-06-20,62109.0,69131.0,promotion
178,2023-03-19,35756.0,39941.0,promotion
461,2025-05-07,64352.0,71496.0,raise
480,2024-01-29,52885.0,60019.0,raise
184,2024-07-29,53719.0,59596.0,promotion
912,2026-01-19,17722.0,25557.0,raise
516,2026-02-18,58294.0,60858.0,raise
943,2025-08-28,27683.0,31281.0,raise
424,2025-12-20,54721.0,62042.0,raise
322,2022-12-11,36844.0,39590.0,raise
632,2025-02-10,50937.0,58327.0,raise
433,2023-07-19,26186.0,29007.0,raise
793,2024-01-21,16989.0,20657.0,raise
695,2025-03-18,28398.0,35177.0,raise
607,2024-01-18,49968.0,56176.0,raise
372,2025-08-31,62925.0,70542.0,promotion
215,2024-03-02,25546.0,30507.0,raise
901,2023-11-17,8568.0,13399.0,promotion
42,2025-09-23,65113.0,70830.0,raise
215,2024-12-28,36046.0,43080.0,promotion
92,2024-12-21,72098.0,78807.0,correction
766,2025-12-31,38202.0,40381.0,acquisition_harmonization
194,2024-11-21,95026.0,99986.0,raise
736,2022-07-05,63032.0,67411.0,raise
608,2023-05-26,48954.0,55424.0,raise
930,2023-07-24,27785.0,34962.0,promotion
632,2023-06-23,45944.0,50937.0,promotion
848,2024-08-21,39995.0,46700.0,promotion
731,2022-03-16,44184.0,51608.0,raise
170,2023-11-11,41693.0,45347.0,correction
115,2021-10-25,21432.0,27196.0,correction
483,2024-12-25,47890.0,51804.0,acquisition_harmonization
479,2026-01-02,67200.0,72252.0,raise
545,2025-04-20,47989.0,53582.0,raise
999,2026-03-18,48759.0,53621.0,raise
618,2026-01-09,35145.0,37572.0,raise
139,2024-08-23,43979.0,50621.0,promotion
574,2025-11-11,43230.0,46591.0,raise
97,2024-01-21,58048.0,60138.0,raise
659,2018-07-11,52889.0,57439.0,promotion
760,2024-07-05,69501.0,76376.0,raise
214,2022-07-19,56131.0,58367.0,raise
364,2019-10-10,67897.0,71552.0,raise
683,2026-01-07,71401.0,78696.0,raise
631,2022-11-05,59099.0,65286.0,correction
87,2024-09-14,24852.0,28799.0,raise
820,2023-06-14,20153.0,25748.0,correction
751,2023-04-17,62207.0,66552.0,raise
182,2024-07-06,65155.0,69663.0,correction
321,2025-06-01,45158.0,49774.0,correction
341,2026-01-16,35511.0,41039.0,raise
834,2024-12-17,30076.0,36752.0,raise
634,2020-12-26,36649.0,40505.0,correction
761,2019-01-18,47342.0,54682.0,raise
930,2023-10-14,34962.0,41231.0,raise
853,2025-06-06,6740.0,13420.0,raise
25,2025-08-22,85413.0,91189.0,promotion
819,2024-06-12,31574.0,35805.0,promotion
257,2025-07-01,47095.0,49257.0,raise
264,2022-03-04,31435.0,34184.0,correction
229,2025-01-29,54205.0,57460.0,raise
1007,2024-01-17,26516.0,29780.0,promotion
794,2023-08-24,44499.0,50825.0,raise
483,2023-07-18,38281.0,44068.0,raise
723,2025-06-02,71932.0,79553.0,correction
529,2024-01-19,16069.0,24017.0,raise
83,2022-08-02,50105.0,54624.0,raise
818,2022-07-11,25435.0,31900.0,correction
879,2025-08-16,12758.0,15554.0,raise
462,2021-10-17,60369.0,63229.0,raise
842,2024-08-12,29424.0,33041.0,promotion
911,2024-08-04,21187.0,24103.0,promotion
167,2024-02-13,52030.0,57350.0,raise
692,2025-06-04,45058.0,51070.0,raise
252,2021-04-08,38948.0,43999.0,raise
517,2024-10-05,50185.0,53468.0,raise
623,2025-04-17,50723.0,56182.0,raise
301,2024-12-14,30505.0,38192.0,acquisition_harmonization
298,2025-04-17,43835.0,46482.0,raise
980,2026-02-26,39611.0,46410.0,raise
539,2021-11-17,54311.0,61970.0,promotion
223,2022-10-22,29912.0,34343.0,promotion
534,2024-03-02,55068.0,57683.0,raise
957,2024-02-20,14801.0,21453.0,promotion
814,2025-02-09,521.0,7064.0,raise
824,2024-11-27,28737.0,33823.0,correction
357,2025-06-12,50582.0,57297.0,raise
272,2024-09-01,48428.0,52059.0,acquisition_harmonization
560,2025-12-14,47286.0,52413.0,raise
972,2025-10-24,43060.0,48686.0,raise
405,2025-02-09,52117.0,56266.0,raise
5,2025-04-25,76369.0,80105.0,raise
138,2024-01-11,81949.0,86825.0,raise
308,2024-03-24,33602.0,35803.0,raise
385,2022-11-04,61862.0,66507.0,promotion
692,2024-12-17,33514.0,40134.0,raise
507,2023-10-10,65242.0,67306.0,raise
624,2025-04-18,38029.0,42700.0,raise
619,2023-05-05,42229.0,44297.0,correction
519,2025-10-05,50559.0,57413.0,raise
162,2025-09-13,59410.0,61502.0,raise
814,2025-09-17,14333.0,22235.0,acquisition_harmonization
188,2024-10-18,102108.0,107273.0,raise
625,2021-08-13,30189.0,36446.0,correction
456,2026-02-27,62113.0,67940.0,raise
684,2025-01-02,51776.0,59360.0,acquisition_harmonization
918,2025-07-08,28335.0,31270.0,raise
274,2025-04-29,54549.0,57522.0,raise
918,2023-07-18,25218.0,28335.0,raise
103,2025-06-24,65543.0,70719.0,raise
896,2026-03-08,30175.0,34734.0,raise
918,2023-06-07,18242.0,25218.0,raise
652,2018-06-05,38434.0,41228.0,raise
360,2024-08-20,43344.0,48089.0,promotion
505,2021-11-25,48383.0,50389.0,raise
458,2020-02-12,45862.0,51754.0,raise
820,2023-09-14,32975.0,36543.0,raise
896,2024-09-06,11907.0,19114.0,raise
97,2025-12-07,66657.0,70097.0,raise
269,2021-03-23,41898.0,45552.0,raise
886,2025-11-14,28485.0,31083.0,raise
204,2023-01-05,50429.0,57444.0,promotion
732,2023-08-06,43346.0,48237.0,acquisition_harmonization
979,2026-03-20,36030.0,41030.0,raise
800,2025-03-20,29396.0,36141.0,promotion
34,2023-01-26,87131.0,90086.0,raise
392,2026-02-02,85509.0,90347.0,promotion
921,2024-04-15,34725.0,37222.0,raise
340,2025-09-09,45079.0,48991.0,raise
314,2022-02-03,14944.0,17979.0,correction
809,2025-03-23,26310.0,32460.0,promotion
333,2022-01-14,50964.0,57530.0,promotion
327,2026-02-12,44380.0,48599.0,raise
26,2022-09-18,17107.0,23816.0,promotion
531,2024-11-24,51234.0,55322.0,correction
700,2022-12-07,43528.0,46110.0,promotion
379,2024-08-11,72708.0,78821.0,raise
499,2025-10-02,52639.0,55527.0,correction
183,2024-09-14,58922.0,63369.0,raise
276,2022-10-11,34827.0,41136.0,raise
40,2021-07-22,74021.0,80086.0,raise
375,2023-01-31,54169.0,60718.0,raise
793,2023-06-24,13062.0,16989.0,correction
558,2023-04-21,14587.0,22494.0,raise
244,2025-04-22,48043.0,53600.0,raise
996,2025-07-09,19631.0,21731.0,raise
374,2024-01-24,39058.0,43332.0,raise
87,2026-03-27,48756.0,53620.0,raise
109,2021-04-01,19966.0,23472.0,raise
45,2019-07-18,27776.0,33055.0,raise
361,2026-02-21,51629.0,55866.0,raise
396,2025-10-09,65902.0,68733.0,correction
470,2023-11-15,47448.0,52775.0,correction
803,2023-05-11,10469.0,17195.0,raise
120,2022-12-19,76286.0,78311.0,raise
138,2025-09-08,86825.0,89574.0,promotion
330,2026-01-23,53758.0,59214.0,acquisition_harmonization
730,2019-04-05,56181.0,62277.0,raise
630,2025-08-15,30710.0,32806.0,raise
330,2026-02-02,59214.0,64025.0,acquisition_harmonization
767,2024-11-15,24963.0,31983.0,promotion
818,2024-02-15,41475.0,43575.0,raise
741,2024-01-30,25491.0,29045.0,correction
461,2024-02-29,44476.0,52253.0,promotion
340,2020-08-13,40512.0,42647.0,raise
521,2021-05-30,51509.0,56405.0,raise
613,2023-11-05,48313.0,56095.0,correction
78,2025-04-19,70092.0,77081.0,raise
137,2019-05-25,24619.0,31765.0,raise
506,2025-08-15,53968.0,56467.0,raise
336,2025-03-03,53730.0,61230.0,raise
190,2021-07-17,46577.0,51225.0,raise
553,2024-07-02,38982.0,44800.0,raise
898,2023-04-17,4640.0,7669.0,correction
480,2021-03-02,40798.0,47606.0,raise
499,2024-11-03,41874.0,47466.0,raise
742,2024-11-18,63402.0,69092.0,acquisition_harmonization
704,2024-02-07,52030.0,57820.0,promotion
288,2025-09-16,41781.0,47637.0,raise
36,2023-05-03,69012.0,72996.0,raise
278,2024-12-20,57878.0,61791.0,raise
560,2022-12-16,28330.0,33702.0,promotion
80,2022-04-15,41365.0,45642.0,raise
780,2024-08-07,30740.0,38429.0,raise
361,2025-03-05,47285.0,51629.0,raise
780,2023-06-26,28561.0,30740.0,raise
265,2026-02-12,64173.0,69670.0,raise
459,2025-01-14,75270.0,78874.0,raise
480,2024-04-24,60019.0,65378.0,correction
493,2025-07-10,38442.0,44083.0,raise
631,2024-07-03,69114.0,72694.0,promotion
170,2023-12-21,45347.0,50772.0,raise
824,2023-10-15,21899.0,28737.0,raise
46,2024-07-28,73536.0,76471.0,correction
988,2025-07-05,24940.0,32791.0,promotion
457,2022-12-26,24254.0,30927.0,raise
670,2025-07-08,36652.0,42625.0,acquisition_harmonization
87,2024-09-21,28799.0,34360.0,raise
659,2023-12-13,70376.0,75646.0,promotion
982,2025-03-05,15872.0,22154.0,raise
724,2024-06-03,53333.0,61289.0,raise
1014,2024-01-02,19120.0,23534.0,raise
908,2026-03-24,29045.0,35380.0,raise
359,2026-02-09,77766.0,80091.0,promotion
711,2024-05-19,41971.0,44330.0,raise
160,2025-05-02,83202.0,87801.0,raise
753,2024-07-02,71792.0,74123.0,raise
863,2024-05-09,22306.0,30115.0,raise
877,2026-02-23,49055.0,54933.0,raise
356,2021-10-27,45038.0,50421.0,raise
41,2024-07-17,64742.0,68838.0,promotion
849,2025-11-19,47141.0,50760.0,raise
803,2025-05-29,34885.0,38098.0,raise
494,2024-08-14,53399.0,56740.0,promotion
230,2024-02-26,63744.0,66319.0,raise
544,2024-06-12,48971.0,55362.0,raise
651,2025-07-23,58875.0,62094.0,raise
77,2022-05-23,76337.0,83377.0,promotion
174,2025-04-26,51728.0,56568.0,correction
281,2023-07-01,55983.0,59860.0,raise
745,2025-06-29,50680.0,57351.0,raise
82,2022-09-08,63054.0,69221.0,raise
365,2023-09-19,47037.0,51122.0,promotion
795,2026-03-17,41762.0,48439.0,promotion
85,2024-02-21,91454.0,97983.0,raise
569,2022-02-22,23129.0,25901.0,raise
712,2022-12-27,51982.0,54956.0,raise
396,2023-05-02,40784.0,44848.0,correction
404,2021-02-06,59972.0,66757.0,raise
721,2024-04-22,47411.0,52858.0,raise
629,2023-07-15,69215.0,74192.0,raise
554,2021-05-12,42034.0,45907.0,raise
20,2022-08-21,68719.0,72755.0,raise
745,2025-09-25,57351.0,60534.0,raise
244,2025-03-19,44705.0,48043.0,promotion
795,2023-11-19,15785.0,18421.0,promotion
944,2025-04-30,39910.0,42778.0,raise
638,2024-07-03,92044.0,98225.0,raise
511,2025-06-08,45412.0,53271.0,raise
67,2025-11-01,68302.0,72660.0,promotion
141,2025-01-11,56710.0,62139.0,raise
507,2024-09-03,67306.0,70662.0,promotion
885,2024-11-30,33059.0,37250.0,promotion
606,2023-05-10,47357.0,52231.0,raise
416,2025-07-30,69372.0,76436.0,promotion
670,2024-02-06,15310.0,22482.0,raise
923,2025-05-23,30646.0,36324.0,raise
273,2026-02-03,53239.0,59082.0,raise
228,2026-02-22,49868.0,53520.0,raise
608,2024-11-01,68144.0,75728.0,raise
107,2022-01-23,85658.0,90802.0,raise
807,2024-07-21,26670.0,28760.0,raise
715,2026-03-16,56109.0,59181.0,raise
745,2023-05-19,40470.0,46736.0,raise
257,2023-12-17,35428.0,39097.0,promotion
363,2023-11-04,62166.0,64320.0,correction
734,2024-08-22,32111.0,36237.0,raise
702,2024-11-29,62072.0,67813.0,raise
205,2025-05-15,41984.0,48446.0,raise
30,2024-06-22,65030.0,72856.0,acquisition_harmonization
422,2023-11-09,73915.0,81903.0,raise
846,2024-11-07,36245.0,39436.0,raise
239,2023-01-18,10468.0,14654.0,raise
249,2024-09-24,38785.0,42776.0,promotion
555,2023-10-17,60987.0,67978.0,raise
434,2024-05-29,36474.0,40981.0,acquisition_harmonization
151,2020-06-09,50766.0,58438.0,correction
345,2021-10-25,51282.0,55088.0,promotion
929,2025-10-12,20590.0,24395.0,correction
624,2025-09-28,42700.0,50147.0,raise
175,2026-03-22,74240.0,76500.0,raise
346,2025-07-11,75826.0,83824.0,raise
54,2021-11-01,37389.0,42077.0,promotion
722,2022-05-26,72811.0,75056.0,raise
497,2024-02-03,34440.0,39610.0,raise
986,2026-01-18,36947.0,41936.0,raise
255,2024-05-13,56682.0,58963.0,raise
394,2022-07-24,54093.0,58444.0,promotion
622,2022-08-01,28219.0,34139.0,raise
768,2025-12-05,30891.0,35824.0,raise
419,2025-05-08,34362.0,40669.0,raise
238,2024-10-29,52061.0,58648.0,raise
801,2025-03-22,44508.0,51278.0,correction
348,2025-03-03,49587.0,52114.0,raise
702,2023-07-10,42728.0,48439.0,raise
708,2025-08-26,81180.0,87744.0,raise
167,2025-07-20,71885.0,77558.0,promotion
563,2023-09-04,42060.0,48152.0,raise
474,2025-09-21,66435.0,72927.0,correction
543,2024-01-16,41293.0,45765.0,promotion
45,2021-11-19,33055.0,36397.0,raise
844,2026-03-21,32958.0,37412.0,raise
724,2025-01-10,80279.0,86380.0,raise
819,2023-06-10,20219.0,24889.0,promotion
651,2024-11-12,47656.0,54229.0,raise
200,2020-09-10,26722.0,29160.0,correction
561,2025-08-10,36157.0,40893.0,raise
647,2024-04-01,55405.0,63144.0,raise
914,2024-08-24,37321.0,39628.0,raise
8,2022-03-10,52424.0,54581.0,raise
843,2024-12-21,26685.0,30021.0,raise
47,2019-12-18,67373.0,75297.0,raise
486,2020-02-09,47133.0,51928.0,raise
236,2025-12-21,44458.0,48554.0,correction
591,2024-10-14,42154.0,46234.0,raise
247,2024-08-17,48086.0,50212.0,raise
100,2024-06-12,60210.0,64590.0,raise
337,2024-10-26,39976.0,44579.0,raise
756,2025-10-06,64651.0,68344.0,raise
126,2025-06-02,64553.0,71855.0,raise
991,2026-01-22,20852.0,24000.0,correction
207,2024-03-24,20253.0,22517.0,correction
482,2025-07-07,9609.0,16909.0,acquisition_harmonization
254,2024-10-11,31129.0,35317.0,raise
460,2022-01-14,58061.0,63056.0,raise
1003,2024-05-08,34696.0,37476.0,raise
712,2024-09-04,57243.0,61185.0,raise
89,2021-01-26,72443.0,79191.0,promotion
378,2024-01-07,38073.0,44680.0,raise
154,2025-04-12,52153.0,60060.0,raise
676,2022-04-12,72675.0,77887.0,raise
484,2023-08-30,72756.0,77164.0,raise
588,2023-05-13,44157.0,51150.0,raise
785,2025-11-11,27313.0,34487.0,raise
87,2025-05-06,41449.0,48756.0,promotion
82,2024-03-19,69221.0,75366.0,raise
191,2021-07-22,45576.0,50438.0,raise
88,2022-10-03,71789.0,79146.0,promotion
742,2025-08-28,69092.0,74827.0,raise
488,2023-04-12,36190.0,41962.0,correction
775,2023-07-18,2875.0,7381.0,raise
646,2020-06-12,61658.0,65021.0,raise
205,2024-06-01,33704.0,37022.0,raise
437,2026-03-04,35475.0,43386.0,acquisition_harmonization
320,2023-10-28,49709.0,56130.0,raise
517,2025-12-01,53468.0,59217.0,correction
346,2022-01-25,64119.0,66475.0,promotion
530,2022-10-01,26883.0,31670.0,raise
590,2025-01-12,45537.0,53078.0,raise
249,2024-01-15,27675.0,33047.0,raise
547,2022-06-12,51558.0,55553.0,promotion
26,2022-12-06,23816.0,30234.0,raise
886,2024-12-27,9006.0,16245.0,promotion
690,2026-03-13,68982.0,74502.0,raise
832,2025-09-27,27562.0,32749.0,raise
266,2023-06-27,38931.0,45741.0,raise
4,2025-10-10,67782.0,72655.0,raise
240,2023-10-30,34997.0,37255.0,promotion
478,2024-11-26,51659.0,56292.0,raise
220,2022-02-18,24379.0,27565.0,raise
864,2025-02-27,18895.0,26427.0,raise
145,2025-04-24,65596.0,68867.0,raise
823,2023-10-10,19317.0,24571.0,raise
115,2022-06-29,37805.0,45098.0,promotion
648,2023-02-28,58884.0,63412.0,raise
368,2024-07-14,46254.0,50002.0,raise
387,2024-01-17,39821.0,45571.0,promotion
758,2024-06-19,69862.0,71951.0,raise
716,2016-11-07,44911.0,49175.0,raise
513,2023-06-04,57463.0,61667.0,raise
856,2023-07-11,30925.0,37048.0,raise
2,2023-07-09,77644.0,84598.0,promotion
109,2021-01-23,17718.0,19966.0,promotion
615,2025-12-03,38930.0,40995.0,raise
738,2024-12-24,53784.0,60917.0,promotion
513,2023-09-11,61667.0,65556.0,promotion
562,2025-01-08,52271.0,58065.0,correction
626,2024-04-07,41724.0,46988.0,raise
475,2021-04-18,39447.0,42423.0,raise
661,2024-07-08,44801.0,52514.0,raise
569,2022-08-25,25901.0,27936.0,raise
383,2023-10-01,54353.0,59065.0,raise
155,2023-05-29,64587.0,69239.0,promotion
938,2024-11-30,9754.0,17221.0,promotion
65,2025-04-19,66537.0,73564.0,acquisition_harmonization
379,2024-09-14,78821.0,84972.0,correction
300,2026-03-03,36839.0,43149.0,raise
1009,2025-10-08,31503.0,35641.0,promotion
